mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.weather,appCat.utilities,mood_prev_1,mood_prev_2,mood_prev_3,mood_absolute_change,mood_absolute_change_prev_1,mood_absolute_change_prev_2,mood_absolute_change_prev_3,mood_pct_change,mood_pct_change_prev_1,mood_pct_change_prev_2,mood_pct_change_prev_3,circumplex.valence_prev_1,circumplex.valence_prev_2,circumplex.valence_absolute_change,circumplex.valence_absolute_change_prev_1,circumplex.valence_absolute_change_prev_2,circumplex.arousal_prev_1,circumplex.arousal_prev_2,circumplex.arousal_absolute_change,circumplex.arousal_absolute_change_prev_1,circumplex.arousal_absolute_change_prev_2,activity_prev_1,activity_prev_2,activity_absolute_change,activity_absolute_change_prev_1,activity_absolute_change_prev_2,year,month,day_of_month,day_of_week,is_holiday,is_weekend,days_until_weekend,AS14.01,AS14.02,AS14.03,AS14.05,AS14.06,AS14.07,AS14.08,AS14.09,AS14.12,AS14.13,AS14.14,AS14.15,AS14.16,AS14.17,AS14.19,AS14.20,AS14.23,AS14.24,AS14.25,AS14.26,AS14.27,AS14.28,AS14.29,AS14.30,AS14.31,AS14.32,AS14.33,mood_target
0.6666666666666666,0.0,0.75,0.2875173962358836,0.03458826008648517,0.03225806451612903,0.0,0.0016002181536264482,0.024779247048168786,0.0020454317471275594,0.0,0.0,0.0,0.10777460512023716,0.0057888991079531665,0.0,0.0,0.0,0.0,0.7777777777777778,0.6222222222222222,0.6944444444444444,0.411214953271028,0.04444444444444448,-0.18333333333333338,-0.08333333333333333,0.22916666666666669,-0.08754208754208753,-0.12107279693486589,-0.10714285714285714,0.875,0.65,0.3703703703703704,0.725,0.4625,0.375,0.5,0.25862068965517243,0.375,0.3125,0.0607142857142857,0.0055555555555555,0.7301200029680185,0.0551587301587302,-0.0367473282229015,0,0.25,0.41935483870967744,0.5,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7111111111111111
0.7111111111111111,0.45,0.8,0.0055555555555555,0.09328726674915766,0.0,0.6470588235294118,0.014699305823197504,0.018474522761967916,0.0,0.0,0.0,0.0,0.009747406585046919,0.028646790799091333,0.12109698073096656,0.06388233121759092,0.0,0.008907144053089396,0.6666666666666666,0.7777777777777778,0.6222222222222222,0.5682242990654206,-0.2222222222222222,0.04444444444444448,-0.18333333333333338,0.32023809523809527,-0.125,-0.08754208754208753,-0.12107279693486589,0.75,0.875,0.54320987654321,0.375,0.725,0.0,0.375,0.8275862068965517,0.125,0.375,0.2875173962358836,0.0607142857142857,0.21766937942808456,0.22680311052159793,0.0551587301587302,0,0.25,0.45161290322580644,0.6666666666666666,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6111111111111112
0.6111111111111112,0.4375,0.625,0.0,0.006713216643043712,0.16129032258064516,0.058823529411764705,0.006680930010772526,0.0016970619220301381,0.0,0.0,0.0,0.0,0.03979579762171399,0.0,0.0,0.0,0.0,0.0,0.7111111111111111,0.6666666666666666,0.7777777777777778,0.42242990654205603,-0.06666666666666662,-0.2222222222222222,0.04444444444444448,0.23085585585585583,-0.10476190476190476,-0.125,-0.08754208754208753,0.8,0.75,0.3209876543209877,0.55,0.375,0.45,0.0,0.5086206896551725,0.95,0.125,0.0055555555555555,0.2875173962358836,0.4960780489481053,-0.28196184068032815,0.22680311052159793,0,0.25,0.45161290322580644,0.6666666666666666,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7555555555555555
0.7555555555555555,0.55,0.85,0.2875173962358836,0.20141903802002956,0.0,0.17647058823529413,0.0446229661894862,0.23634245484609134,0.0027854913698435167,0.0,0.0,0.0,0.2795333756063873,0.031223517936319917,0.27136741765069705,0.0,0.0,0.0,0.6111111111111112,0.7111111111111111,0.6666666666666666,0.6691588785046728,-0.21111111111111114,-0.06666666666666662,-0.2222222222222222,0.39166666666666666,-0.12462462462462463,-0.10476190476190476,-0.125,0.625,0.8,0.7160493827160493,0.325,0.55,0.4375,0.45,0.5948275862068966,0.4875,0.95,0.0,0.0055555555555555,0.7912741243330313,-0.0055555555555555,-0.28196184068032815,0,0.25,0.45161290322580644,0.6666666666666666,0,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778
0.7777777777777778,0.25,1.0,0.083370520962047,0.15530034505235452,0.0967741935483871,0.0,0.006375155841289766,0.21055465269645382,0.007496568013847319,0.0,0.0,0.0,0.08267349924699682,0.015583494807591063,0.0,0.0,0.0,0.01269342220544944,0.7555555555555555,0.6111111111111112,0.7111111111111111,0.5457943925233645,0.03333333333333331,-0.21111111111111114,-0.06666666666666662,0.30448717948717957,-0.08888888888888889,-0.12462462462462463,-0.10476190476190476,0.85,0.625,0.6419753086419754,0.725,0.325,0.55,0.4375,0.3103448275862069,0.6125,0.4875,0.2875173962358836,0.0,0.29604806382662574,0.2875173962358836,-0.0055555555555555,0,0.25,0.45161290322580644,0.6666666666666666,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7111111111111111
0.7111111111111111,0.4,0.65,0.0607142857142857,0.0012717066169024309,0.03225806451612903,0.17647058823529413,0.0002470992558577639,0.000331921584647799,0.0,0.0,0.0,0.0,0.006704023498220542,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.7555555555555555,0.6111111111111112,0.4560747663551402,-0.08888888888888886,0.03333333333333331,-0.21111111111111114,0.2541666666666667,-0.10826210826210825,-0.08888888888888889,-0.12462462462462463,1.0,0.85,0.14814814814814817,0.65,0.725,0.25,0.55,0.6206896551724138,0.2,0.6125,0.083370520962047,0.2875173962358836,0.47885348591457694,-0.20414687527383663,0.2875173962358836,0,0.25,0.45161290322580644,0.6666666666666666,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778
0.7777777777777778,0.75,0.75,0.042302883778457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7111111111111111,0.7777777777777778,0.7555555555555555,0.5906542056074765,-0.17777777777777773,-0.08888888888888886,0.03333333333333331,0.33220720720720714,-0.11944444444444444,-0.10826210826210825,-0.08888888888888889,0.65,1.0,0.5925925925925926,0.15000000000000002,0.65,0.4,0.25,0.7586206896551725,0.65,0.2,0.0607142857142857,0.083370520962047,0.4831290702927539,-0.0226562352477613,-0.20414687527383663,0,0.25,0.45161290322580644,0.6666666666666666,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666
0.6666666666666666,0.55,0.6,0.2875173962358836,0.12801424033038106,0.0,0.17647058823529413,0.050666209501631004,0.15852771805865307,0.018672620312210224,0.0,0.0,0.0,0.2669418797792175,0.018789947442294643,0.0,0.0,0.0,0.0,0.7777777777777778,0.7111111111111111,0.7777777777777778,0.411214953271028,-0.04444444444444448,-0.17777777777777773,-0.08888888888888886,0.22916666666666669,-0.10210210210210212,-0.11944444444444444,-0.10826210826210825,0.75,0.65,0.345679012345679,0.6,0.15000000000000002,0.75,0.4,0.37931034482758624,0.85,0.65,0.042302883778457,0.0607142857142857,0.7486647835783382,-0.0184114019358287,-0.0226562352477613,0,0.25,0.4838709677419355,0.8333333333333334,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778
0.7777777777777778,0.75,0.75,0.042302883778457,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7777777777777778,0.7111111111111111,0.6355140186915887,-0.2222222222222222,-0.04444444444444448,-0.17777777777777773,0.3630952380952381,-0.125,-0.10210210210210212,-0.11944444444444444,0.6,0.75,0.6419753086419754,0.35,0.6,0.55,0.75,0.6551724137931034,0.3,0.85,0.2875173962358836,0.042302883778457,0.2546829182278092,0.24521451245742662,-0.0184114019358287,0,0.25,0.4838709677419355,0.8333333333333334,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001
0.6000000000000001,0.35,0.65,0.0055555555555555,0.033167841056327196,0.0,0.17647058823529413,0.0016976542210958535,0.018447252775734675,0.0021590173757907623,0.0,0.0,0.0005133548423984709,0.016544387744628002,0.019342262391764477,0.0,0.0,0.0,0.0,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.34392523364485983,0.0,-0.2222222222222222,-0.04444444444444448,0.1916666666666667,-0.09523809523809525,-0.125,-0.10210210210210212,0.75,0.6,0.39506172839506176,0.65,0.35,0.75,0.55,0.24137931034482757,0.7,0.3,0.042302883778457,0.2875173962358836,0.4646603121033491,-0.24521451245742662,0.24521451245742662,0,0.25,0.4838709677419355,0.8333333333333334,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6388888888888888
0.6388888888888888,0.6875,0.625,0.0,0.004557963805257918,0.25806451612903225,0.0,0.0010027061633979292,0.006001568917119465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.7777777777777778,0.6666666666666666,0.5626168224299065,-0.28888888888888886,0.0,-0.2222222222222222,0.3190104166666667,-0.13333333333333333,-0.09523809523809525,-0.125,0.65,0.75,0.4691358024691358,0.4,0.65,0.35,0.75,0.75,0.09999999999999998,0.7,0.0055555555555555,0.042302883778457,0.4960780489481053,-0.0367473282229015,-0.24521451245742662,0,0.25,0.4838709677419355,0.8333333333333334,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001
0.6000000000000001,0.6,0.7,0.0607142857142857,0.013423091115637071,0.0,0.11764705882352941,0.0032763218675624867,0.006433786132550764,0.0018313108719283083,0.03042304012401749,0.0,0.0,0.002312408325408097,0.003438185499414915,0.0,0.0,0.0,0.0,0.6388888888888888,0.6000000000000001,0.7777777777777778,0.4841121495327103,-0.07222222222222226,-0.28888888888888886,0.0,0.2657407407407408,-0.10503472222222222,-0.13333333333333333,-0.09523809523809525,0.625,0.65,0.5679012345679012,0.475,0.4,0.6875,0.35,0.45689655172413796,0.8375,0.09999999999999998,0.0,0.0055555555555555,0.5628279722680866,-0.0055555555555555,-0.0367473282229015,0,0.25,0.4838709677419355,0.8333333333333334,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5777777777777778
0.5777777777777778,0.5,0.6,0.083370520962047,0.2459329404692743,0.0967741935483871,0.0,0.019785027119292125,0.30720908873407365,0.057066232358853795,0.0,0.0,0.0,0.040350314291467716,0.022730137685366757,0.0,0.06623210600425937,0.0,0.018301082641677582,0.6000000000000001,0.6388888888888888,0.6000000000000001,0.5009345794392522,-0.14999999999999997,-0.07222222222222226,-0.28888888888888886,0.2760416666666667,-0.11687242798353908,-0.10503472222222222,-0.13333333333333333,0.7,0.625,0.39506172839506176,0.575,0.475,0.6,0.6875,0.4482758620689655,0.4125,0.8375,0.0607142857142857,0.0,0.5244942158915704,0.0607142857142857,-0.0055555555555555,0,0.25,0.4838709677419355,0.8333333333333334,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001
0.6000000000000001,0.25,0.55,0.2875173962358836,0.13592116139573582,0.0,0.0,0.003191062208626417,0.03134518401666046,0.001056385302932343,0.0,0.0,0.0,0.5457982560404604,0.01899344939839069,0.0,0.05031920432301855,0.0,0.0,0.5777777777777778,0.6000000000000001,0.6388888888888888,0.5457943925233645,-0.13333333333333336,-0.14999999999999997,-0.07222222222222226,0.3077956989247312,-0.11458333333333333,-0.11687242798353908,-0.10503472222222222,0.6,0.7,0.4444444444444445,0.4,0.575,0.5,0.6,0.3448275862068966,0.4,0.4125,0.083370520962047,0.0607142857142857,0.7072996379795217,0.0226562352477613,0.0607142857142857,0,0.25,0.5161290322580645,1.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5925925925925926
0.5925925925925926,0.33333333333333337,0.5,0.083370520962047,0.15324364457043105,0.0967741935483871,0.0,0.009666059640048998,0.2022305497305846,0.021713442825761122,0.0,0.0,0.0,0.020456452103622652,0.0,0.0,0.019614771612877616,0.0,0.012567626347322364,0.6000000000000001,0.5777777777777778,0.6000000000000001,0.5158878504672896,-0.08888888888888886,-0.13333333333333336,-0.14999999999999997,0.2864583333333333,-0.10752688172043011,-0.11458333333333333,-0.11687242798353908,0.55,0.6,0.4444444444444445,0.45,0.4,0.25,0.5,0.574712643678161,0.25,0.4,0.2875173962358836,0.083370520962047,0.29604806382662574,0.20414687527383663,0.0226562352477613,0,0.25,0.5161290322580645,1.0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7444444444444445
